run_id	system.params.theta	network.params.seed	run.seed
theta_04_g03_n01	0.18945847706652513	18	55
theta_04_g03_n02	0.18945847706652513	18	56
theta_04_g04_n00	0.18945847706652513	19	57
theta_04_g04_n01	0.18945847706652513	19	58
theta_04_g04_n02	0.18945847706652513	19	59
theta_05_g00_n00	0.21652397379031443	20	60
theta_05_g00_n01	0.21652397379031443	20	61
theta_05_g00_n02	0.21652397379031443	20	62
theta_05_g01_n00	0.21652397379031443	21	63
theta_05_g01_n01	0.21652397379031443	21	64
theta_05_g01_n02	0.21652397379031443	21	65
theta_05_g02_n00	0.21652397379031443	22	66
theta_05_g02_n01	0.21652397379031443	22	67
theta_05_g02_n02	0.21652397379031443	22	68
theta_05_g03_n00	0.21652397379031443	23	69
theta_05_g03_n01	0.21652397379031443	23	70
theta_05_g03_n02	0.21652397379031443	23	71
theta_05_g04_n00	0.21652397379031443	24	72
theta_05_g04_n01	0.21652397379031443	24	73
theta_05_g04_n02	0.21652397379031443	24	74
theta_06_g00_n00	0.24058219310034937	25	75
theta_06_g00_n01	0.24058219310034937	25	76
theta_06_g00_n02	0.24058219310034937	25	77
theta_06_g01_n00	0.24058219310034937	26	78
theta_06_g01_n01	0.24058219310034937	26	79
theta_06_g01_n02	0.24058219310034937	26	80
theta_06_g02_n00	0.24058219310034937	27	81
theta_06_g02_n01	0.24058219310034937	27	82
theta_06_g02_n02	0.24058219310034937	27	83
theta_06_g03_n00	0.24058219310034937	28	84
theta_06_g03_n01	0.24058219310034937	28	85
theta_06_g03_n02	0.24058219310034937	28	86
theta_06_g04_n00	0.24058219310034937	29	87
theta_06_g04_n01	0.24058219310034937	29	88
theta_06_g04_n02	0.24058219310034937	29	89
theta_07_g00_n00	0.26464041241038433	30	90
theta_07_g00_n01	0.26464041241038433	30	91
theta_07_g00_n02	0.26464041241038433	30	92
theta_07_g01_n00	0.26464041241038433	31	93
theta_07_g01_n01	0.26464041241038433	31	94
theta_07_g01_n02	0.26464041241038433	31	95
theta_07_g02_n00	0.26464041241038433	32	96
theta_07_g02_n01	0.26464041241038433	32	97
theta_07_g02_n02	0.26464041241038433	32	98
theta_07_g03_n00	0.26464041241038433	33	99
theta_07_g03_n01	0.26464041241038433	33	100
theta_07_g03_n02	0.26464041241038433	33	101
theta_07_g04_n00	0.26464041241038433	34	102
theta_07_g04_n01	0.26464041241038433	34	103
theta_07_g04_n02	0.26464041241038433	34	104
theta_08_g00_n00	0.28869863172041926	35	105
theta_08_g00_n01	0.28869863172041926	35	106
theta_08_g00_n02	0.28869863172041926	35	107
theta_08_g01_n00	0.28869863172041926	36	108
theta_08_g01_n01	0.28869863172041926	36	109
theta_08_g01_n02	0.28869863172041926	36	110
theta_08_g02_n00	0.28869863172041926	37	111
theta_08_g02_n01	0.28869863172041926	37	112
theta_08_g02_n02	0.28869863172041926	37	113
theta_08_g03_n00	0.28869863172041926	38	114
theta_08_g03_n01	0.28869863172041926	38	115
theta_08_g03_n02	0.28869863172041926	38	116
theta_08_g04_n00	0.28869863172041926	39	117
theta_08_g04_n01	0.28869863172041926	39	118
theta_08_g04_n02	0.28869863172041926	39	119
theta_09_g00_n00	0.3127568510304542	40	120
theta_09_g00_n01	0.3127568510304542	40	121
theta_09_g00_n02	0.3127568510304542	40	122
theta_09_g01_n00	0.3127568510304542	41	123
theta_09_g01_n01	0.3127568510304542	41	124
theta_09_g01_n02	0.3127568510304542	41	125
theta_09_g02_n00	0.3127568510304542	42	126
theta_09_g02_n01	0.3127568510304542	42	127
theta_09_g02_n02	0.3127568510304542	42	128
theta_09_g03_n00	0.3127568510304542	43	129
theta_09_g03_n01	0.3127568510304542	43	130
theta_09_g03_n02	0.3127568510304542	43	131
theta_09_g04_n00	0.3127568510304542	44	132
theta_09_g04_n01	0.3127568510304542	44	133
theta_09_g04_n02	0.3127568510304542	44	134
theta_10_g00_n00	0.33681507034048913	45	135
theta_10_g00_n01	0.33681507034048913	45	136
theta_10_g00_n02	0.33681507034048913	45	137
theta_10_g01_n00	0.33681507034048913	46	138
theta_10_g01_n01	0.33681507034048913	46	139
theta_10_g01_n02	0.33681507034048913	46	140
theta_10_g02_n00	0.33681507034048913	47	141
theta_10_g02_n01	0.33681507034048913	47	142
theta_10_g02_n02	0.33681507034048913	47	143
theta_10_g03_n00	0.33681507034048913	48	144
theta_10_g03_n01	0.33681507034048913	48	145
theta_10_g03_n02	0.33681507034048913	48	146
theta_10_g04_n00	0.33681507034048913	49	147
theta_10_g04_n01	0.33681507034048913	49	148
theta_10_g04_n02	0.33681507034048913	49	149
theta_11_g00_n00	0.36087328965052407	50	150
theta_11_g00_n01	0.36087328965052407	50	151
theta_11_g00_n02	0.36087328965052407	50	152
theta_11_g01_n00	0.36087328965052407	51	153
theta_11_g01_n01	0.36087328965052407	51	154
theta_11_g01_n02	0.36087328965052407	51	155
theta_11_g02_n00	0.36087328965052407	52	156
theta_11_g02_n01	0.36087328965052407	52	157
theta_11_g02_n02	0.36087328965052407	52	158
theta_11_g03_n00	0.36087328965052407	53	159
theta_11_g03_n01	0.36087328965052407	53	160
theta_11_g03_n02	0.36087328965052407	53	161
theta_11_g04_n00	0.36087328965052407	54	162
theta_11_g04_n01	0.36087328965052407	54	163
theta_11_g04_n02	0.36087328965052407	54	164
theta_12_g00_n00	0.384931508960559	55	165
theta_12_g00_n01	0.384931508960559	55	166
theta_12_g00_n02	0.384931508960559	55	167
theta_12_g01_n00	0.384931508960559	56	168
theta_12_g01_n01	0.384931508960559	56	169
theta_12_g01_n02	0.384931508960559	56	170
theta_12_g02_n00	0.384931508960559	57	171
theta_12_g02_n01	0.384931508960559	57	172
theta_12_g02_n02	0.384931508960559	57	173
theta_12_g03_n00	0.384931508960559	58	174
theta_12_g03_n01	0.384931508960559	58	175
theta_12_g03_n02	0.384931508960559	58	176
theta_12_g04_n00	0.384931508960559	59	177
theta_12_g04_n01	0.384931508960559	59	178
theta_12_g04_n02	0.384931508960559	59	179
theta_13_g00_n00	0.40898972827059393	60	180
theta_13_g00_n01	0.40898972827059393	60	181
theta_13_g00_n02	0.40898972827059393	60	182
theta_13_g01_n00	0.40898972827059393	61	183
theta_13_g01_n01	0.40898972827059393	61	184
theta_13_g01_n02	0.40898972827059393	61	185
theta_13_g02_n00	0.40898972827059393	62	186
theta_13_g02_n01	0.40898972827059393	62	187
theta_13_g02_n02	0.40898972827059393	62	188
theta_13_g03_n00	0.40898972827059393	63	189
theta_13_g03_n01	0.40898972827059393	63	190
theta_13_g03_n02	0.40898972827059393	63	191
theta_13_g04_n00	0.40898972827059393	64	192
theta_13_g04_n01	0.40898972827059393	64	193
theta_13_g04_n02	0.40898972827059393	64	194
theta_14_g00_n00	0.43304794758062887	65	195
theta_14_g00_n01	0.43304794758062887	65	196
theta_14_g00_n02	0.43304794758062887	65	197
theta_14_g01_n00	0.43304794758062887	66	198
theta_14_g01_n01	0.43304794758062887	66	199
theta_14_g01_n02	0.43304794758062887	66	200
theta_14_g02_n00	0.43304794758062887	67	201
theta_14_g02_n01	0.43304794758062887	67	202
theta_14_g02_n02	0.43304794758062887	67	203
theta_14_g03_n00	0.43304794758062887	68	204
theta_14_g03_n01	0.43304794758062887	68	205
theta_14_g03_n02	0.43304794758062887	68	206
theta_14_g04_n00	0.43304794758062887	69	207
theta_14_g04_n01	0.43304794758062887	69	208
theta_14_g04_n02	0.43304794758062887	69	209
